8|8|8|1|1|1|4|18|18|VIVA Arman_Maulana , Dewa Budjana , Thomas Ramdhan , dan Gusti Hendy , tampil atraktif di atas panggung Prambanan_Jazz_Festival hari ketiga pada Minggu 19 Agustus 2018
9|9|9|1|3|3|4|15|15|Sebelumnya vokalis band Potret itu pernah menggelar konser pada 19 Agustus 2009 silam yang bertajuk Glow
8|8|8|1|6|6|4|14|14|com - Bintang Bollywood fenomenal , Shahrukh_Khan dijadwalkan akan menggoyang Indonesia dalam konser bertajuk Reloaded_Temptation
8|8|8|1|27|27|4|35|35|COM , JAKARTA - Mungkin masih ada yang belum sempat menyaksikan atau masih penasaran dengan proyek kolaborasi dua musisi kondang Tanah Air yakni , Ahmad Dhani dan Indra_Lesmana dalam , konser Adu Bintang 2 " Diva_Divo " , di Jakarta Convention Center ( JCC ) , beberapa waktu silam
8|8|8|1|3|3|4|8|8|com , Yogyakarta Pas_Band tampil atraktif dalam Konser Jogjarockarta di Stadion Kridosono Yogyakarta , Sabtu ( 30 / 9 / 2017 ) malam
8|8|8|1|9|9|4|22|22|VIVA Eks personel boyband asal Irlandia , Westlife , Shane_Filan akan menyapa para penggemarnya di Palembang , Sumatera Selatan dalam konser bertajuk Love_Always_Tour_2018 pada 18 Maret 2018 mendatang
8|8|8|1|25|25|4|0|0|DWP digelar selama 2 hari berturut - turut pada 11 - 12 Desember 2015 dan menghadirkan disc jockey kelas dunia , diantaranya DJ Snake , Tiesto , serta Major Lezer
8|8|8|1|4|4|4|52|52|Meski tampil terakhir , Taeyang yang menyanyikan beberapa lagu hitsnya , seperti Ringa Linga , Eyes Nose Lips , 1am , Body , I Need A Girl , Only Look at Me , Good Boy , dan beberapa lagu BIGBANG , seperti Fantastic Baby dan Bang Bang Bang , Taeyang berhasil memanaskan ICE semalam dengan penampilannya
8|8|8|1|12|12|4|16|16|Mengenakan busana dengan corak tentara , Beyonce , Kelly Rowland , dan Michelle_Williams membuat para penonton Coachella_2018 terpana
8|8|8|1|11|11|4|32|32|Bragi , band yang digawangi oleh kakak - beradik Aldi , Rendi , Echa , dan Erwin yang dulu membuat jatuh hati para wanita dan telah lama vakum akan reuni khusus di The_90s_Festival
8|8|8|1|0|0|4|14|14|Virdyas pernah menjadi line - up pada Folk Music Festival ( 2018 ) , Soundsations_(_2018_) , Urban Gigs ( 2017 ) , Artjog9 ( 2016 ) , dan Asean Literary Festival ( 2015 )
8|8|8|1|26|26|4|30|30|Al dan Eva akan berkolaborasi menyanyikan sebuah lagu hits milik Dhani yang berjudul " Khasidah Cinta " di album kompilasi bertajuk " Adu Bintang #2 - Diva Divo Indonesia dalam Ahmad_Dhani Mahakarya_dan_Indra_Lesmana "
8|8|8|1|3|3|4|18|18|00 WITA , Gemalara , Rubah Di Selatan , dan Scared of Bums sudah terlebih dahulu mengisi panggung Soundrenaline_2018 di Camp Stage , Creators Area , dan A Stage
8|8|8|1|22|22|4|4|4|Di awal acara , We_The_Fest_2017 hari ketiga memang diisi oleh suara merdu dari dua penyanyi perempuan Danilla di panggung WTF Stage serta Vira_Talisa di panggung Another Stage
8|8|8|1|13|13|4|4|4|Tiga special show dari Java_Jazz_Festival_2018 menghadirkan Lauv , Goo Goo Dolls , dan Daniel_Caesar
8|8|8|1|4|4|4|9|9|Dimana Girls Generation dan VIXX telah dikonfirmasi tampil di KCON_2015_NY
8|8|8|1|3|3|4|2|2|Tampil di Java_Jazz_2017, Tulus Duet dengan Sundari Soekotjo
8|8|8|1|1|1|4|9|9|Menlu Retno_Marsudisaat tampil dengan Elek Yo Band di Panggung Java_Jazz_Festival_2018
9|9|8|1|6|6|4|4|4|Meski sedang break dari Reputation_Stadium_Tour , Taylor_Swift baru - baru ini menghadirkan sebuah konser rahasia di Chicago , Illinois
8|8|8|1|22|22|4|55|55|Vokalis Bragi , Rainaldi Hutomo alias Aldi , mengatakan agar penampilan mereka maksimal nanti , ia bersama Rendi ( gitar ) dan Echa ( drum ) menghafal lagi hits mereka " Hafalin lagi lagu - lagunya karena kami udah lumayan lama enggak di panggung yang besar ya , " kata Aldi dalam konferensi pers festival The_90s_Festival di Foodism , Kemang , Jakarta Selatan , Selasa ( 14 / 11 / 2017 )
8|8|8|1|12|12|4|10|10|Sejauh ini , band luar negeri yang dipastikan tampil di Hammersonic_2017 adalah The_Black_Dahlia_Murder dan Northlane
8|8|8|1|13|13|4|19|19|com - Dalam rangka memperingati hari jadinya yang ke - 25 tahun , Twilite_Orchestra menggelar konser umum bertajuk " Twilite_Orchestra_Present_The_Beatles "
9|9|8|1|5|5|4|6|6|Glenn akan menggelar konser bertajuk " Ruth_Sahanaya " pada 30 September , bertepatan dengan 30 tahun diva Indonesia tersebut berkarya
8|8|8|1|11|11|4|5|5|Mereka semua menghadiri konser bertajuk Pesta_Mabuk_Laut , acara perilisan album perdana The_Panturas bertajuk Mabuk Laut
8|8|8|1|8|8|4|28|28|Salah satu moment paling spesial perempuan bernama lengkap Dira_Julianti_Sugandi ini adalah saat berduet dengan penyanyi latin Keith Martin pada 2005 dan Jason Mraz pada tahun 2009 pada acara Java_Jazz_Festival
8|8|8|1|15|15|4|11|11|Selain Lightcraft , dua band indie lain yang akan tampil di Festival_SXSW tahun ini yakni The_Trees_and_The_Wild dan Kimokal
8|8|8|1|-5|-5|4|3|3|Konser bertajuk " SHINee World_The_Best_2018_-_From_Now_On " itu digelar di Jepang , Sabtu ( 17 / 2 / 2018 )
8|8|8|1|1|1|4|15|15|Jakarta Honne menjadi salah satu penampil utama dan magnet besar kawula muda yang datang ke We_The_Fest_2018 hari kedua , Sabtu , 22 Juli 2018
8|8|8|1|14|14|4|40|40|com , Jakarta Pemeran serial Bollywood Ranveer dan Ishani , yaitu Shakti Arora dan Radhika_Madan akan berkunjung ke Jakarta dan mengadakan meet and greet pada hari Minggu 5 Maret 2017 di Mall Metropolis Town Square Tangerang serta menggelar Konser bertajuk Pesta_Bollywood yang akan tayang keesokan harinya mulai pukul 19
8|8|8|1|0|0|4|7|7|Intan mendapat kehormatan untuk memenuhi undangan dari April_Spring_Friendship_Festival di Korea Utara
8|8|8|1|20|20|4|30|30|Di playlist yang sama pun , belum ada lagu My Lady dan Lady Luck versi akustik dengan petikan gitar dari Chanyeol dan Lay , yang menjadi salah satu highlight konser EXOrdium
8|8|8|1|9|9|4|32|32|Bragi , band yang digawangi oleh kakak - beradik Aldi , Rendi , Echa , dan Erwin yang dulu membuat jatuh hati para wanita dan telah lama vakum akan reuni khusus di The_90s_Festival
8|8|8|1|9|9|4|14|14|Hadirnya Rich Chigga , desiigner , Higher Brothers , Keith_Ape , dan Joji membuat DWP tahun ini sebagai ajang pertama mempersembahkan musisi genre hip hop bagi partygoers
8|8|8|1|16|16|4|3|3|" Selamat malam Soundrenaline , kami Padi , sang penghibur , " ujar sang vokalis , Fadly , sembari menyebutkan judul lagu pertama yang mereka bawakan , Sang Penghibur
8|8|8|1|28|28|4|0|0|DWP digelar selama 2 hari berturut - turut pada 11 - 12 Desember 2015 dan menghadirkan disc jockey kelas dunia , diantaranya DJ Snake , Tiesto , serta Major_Lezer
8|8|8|1|1|1|4|4|4|Siap-Siap! Club_Eighties Bakal Kejutkan Synchronize_Fest_2017 dengan Lagu Baru
9|9|8|1|7|7|4|39|39|- Personel " The Rolling Stone " Ronnie_Wood saat " The Rolling Stone " penyerahaan dua penghargaan NME di London , Rabu ( 27 / 2 / 13 ) mengatakan mereka berharap bisa tampil pada festival musik Inggris di Glastonbury bulan Juni mendatang
8|8|8|1|23|23|4|11|11|Dilansir Soompi , salah satu bagian dari rangkaian tur yang bertajuk EXID_Asia_Tour_in_Seoul_2017 itu turut diramaikan member atau personel mereka yang tengah hiatus , Solji
9|9|8|1|4|4|4|14|14|Penari utama SHINee , Lee_Tae_Min , yang akrab disapa Taemin bahkan membatalkan penampilannya di KBS_Song_Festival_2017
8|8|8|1|7|7|4|12|12|Sebelum menghadiri acara amal keluarga kerajaan , Coldplay lebih dahulu tampil di Glastonbury_2016 , pada akhir pekan lalu
8|8|8|1|5|5|4|13|13|ID , JAKARTA - - Andre_Hehanusa menjadi salah satu penampil di konser " Tribute_to_Best_of_the_Anton_Issoedibjo "
8|8|8|1|5|5|4|1|1|Dalam The_90s_Festival , Fatur dan Nadila membawakan beberapa lagu seperti Kulakukan Semua Untukmu , A ku Cintamu Kamu Cintaku , dan beberapa lagu karya Chrisye , seperti Panah Asmara
9|9|8|1|25|25|4|38|38|Penampilan 3 Diva , kemudian dilanjutkan dengan menyanyikan lagu - lagu terbaik milik ketiga penyanyi berbakat ini , dan beberapa lagu dari artis ternama seperti Afgan , Tulus , dan Ran , yang dinyanyikan dengan apik dalam ajang Java_Jazz_Festival_2015 ini
8|8|8|1|19|19|4|4|4|Konser yang bertajuk 2017 Seventeen_1_ST_World_Tour_Diamond_Edge telah merilis daftar harga tiket dan seatplan di Jakarta Mecimapro selaku promotor yang memboyong Seventeen pun memberikan empat kategori untuk tiket konser Seventeen
8|8|8|1|13|13|4|2|2|Konser bertajuk SHE_12_Years_Rockin_the_Stage itu juga akan menampilkan antara lain , Melanie Subono , Astrid , David dari band Peterpan , Tulus , dan 4 Peniti
8|8|8|1|10|10|4|5|5|VIVA Penampilan pembuka di babak Spekta_Show_Top_3_Indonesian_Idol_2018 , langsung digeber oleh Maria_Simorangkir , yang berkolaborasi dengan salah satu band rock papan atas Tanah Air , Kotak
9|9|8|1|3|3|4|5|5|Ke depannya , Raisa berharap Handmade_Tour akan menyambangi kota - kota lain di luar Jawa
8|8|8|1|4|4|4|7|7|Maliq n Dessentials - The_Groove Kolaborasi untuk Synchronize_Fest
8|8|8|1|13|13|4|20|20|Jakarta , CNN Indonesia - - Grup DJ Major Lazer Soundsystem dan penyanyi The_Weeknd akan tampil dalam festival musik elektronik Djakarta_Warehouse_Project_(_DWP_)_2018 di Garuda Wisnu Kencana , Bali
8|8|8|1|1|1|4|3|3|Desahan Zaskia_Gotik Panaskan Jakarta_Music_Festival_2015
8|8|8|1|13|13|4|23|23|Dan menarik untuk menduga - duga lagu apa saja yang akan dibawakan oleh L_Arcen_Ciel saat mereka berkunjung ke Indonesia dalam konser yang bertajuk 20th_L_Anniversarry_World_Tour_2012 pada 2 Mei mendatang di Lapangan D , Senayan , Jakarta
8|8|8|1|12|12|4|2|2|Pada acara Coachella yang digelar beberapa waktu lalu , Beyonce tampil bersama Kelly_Rowland dan Michelle Williams
8|8|8|1|1|1|4|5|5|Baca The_Groove Dipastikan Tampil di The90s_Festival Acara ini akan menjadi ajang reuni bagi para musikus di era tersebut
8|8|8|1|23|23|4|2|2|Konser bertajuk SHE_12_Years_Rockin_the_Stage itu juga akan menampilkan antara lain , Melanie Subono , Astrid , David dari band Peterpan , Tulus , dan 4_Peniti
8|8|8|1|15|15|4|6|6|Favorit saya yang terakhir adalah lagu Shining_Diamond karena lagunya easy listening ( duh ) dan SEVENTEEN benar - benar memanfaatkan sesi encore untuk lebih dekat dengan para Carat dari berbagai sisi panggung
8|8|8|1|16|16|4|27|27|Tahun lalu , grup musik hip - hop bernama Onar , band The Panturas , dan Winter_Issue keluar sebagai juara program Submit Your Music dan tampil di We_The_Fest_2017
8|8|8|1|18|18|4|24|24|Berbekal lagu - lagu andalan dari album penuh perdana mereka , " Constellation " ( 2015 ) , Stars_and_Rabbit akan dengan mudah menyihir pengunjung Synchronize_Fest berjingkat - jingkat mengikuti gerakan - gerakan khas Elda tiap tampil di panggung
8|8|8|1|8|8|4|4|4|Tiga special show dari Java_Jazz_Festival_2018 menghadirkan Lauv , Goo_Goo_Dolls , dan Daniel Caesar
8|8|8|1|10|10|4|6|6|Setelah sempat memperdengarkan versi instrumentalnya di Ultra_Music_Festival tahun ini , Kygo kini menghadirkan Here For You dengan versi vokal yang diisi oleh Ella Henderson
8|8|8|1|0|0|4|12|12|Bieber saat itu sedang menjadi salah satu penampil utama di festival musik British_Summertime di Hyde Park , London
8|8|8|1|9|9|4|18|18|com , SIANTAR - Musisi Austria Herman Delago bersama Tasha_Band akan melakukan konser musik Pop Rock dalam acara Samosir_Musik_International_Batak_Austrian_Rock di Open Stage Tuktuk Siadong Kecamatan Simanindo , Kabupaten Samosir , 27 Agustus 2016
8|8|8|1|23|23|4|8|8|Sebuah konser KPop terbesar di Indonesia yang bertajuk SMTOWN_Live_World_Tour_III_in_Jakarta menghadirkan sederet bintang - bintang Korea Selatan yang bernaung dibawah bendera SM Entertainment yaitu Kangta , Bo A , TVXQ , Super Junior , Girls Generation , SHINee , f ( x ) , dan EXO ini diadakan di Stadium Gelora Bung Karno ( GBK ) tanggal 22 September
8|8|8|1|4|4|4|2|2|Di konser HUT_34th_SLANK_DAY_Rock_N_Roll_Terus , Bimbim juga sempat bernyanyi
8|8|8|1|1|1|4|9|9|Kehadiran Europe di Boyolali sendiri menjadi bagian dari acara Volcano_Rock_Festival yang digagas Bupati Boyolali Seno Samodro
8|8|8|1|5|5|4|20|20|SNSD , Super Junior , SHINee , f ( x ) , EXO , TVx Q Di bawah konser bertajuk SMTown_Live_World_III , keenam girlband dan boyband papan atas Korea ini siap menggebrak panggung Stadion Gelora Bung Karno ( GBK ) , pada 22 September 2012 mendatang
8|8|8|1|1|1|4|12|12|Adapun Scaller , yang beranggotakan Stella Gareth dan Reney Karamoy ketika di Soundrenaline_2017 kolaborasi bersama Andien
8|8|8|1|2|2|4|1|1|Dalam Soundrenaline_2017 Navicula juga membawakan lagu - lagu andalam mereka , antara lain , " Mafia Hukum " , " Aku Bukan Mesin " , " Love Bomb " , " Busur Hujan " , " Bali Berani Berhenti " , dan , sebagai penutup , " Metropolutan "
9|9|9|1|22|22|4|32|32|Coba bayangkan jika Giorgio Moroder terus menjadi penyanyi rock dan tidak berkolaborasi dengan Donna Summer ? Mungkin Calvin Harris , Avicii , Swedish_House_Mafia , Daft Punk tidak akan memainkan musik electro dan Ultra_Music_Festival tidak akan pernah ada
8|8|8|1|10|10|4|20|20|Jakarta , CNN Indonesia - - Vokalis boyband Bigbang , Taeyang , menjadi musisi yang terakhir tampil pada konser bertajuk Saranghaeyo_Indonesia_2016 di ICE BSD , Tangerang , Sabtu malam ( 8 / 10 )
9|9|8|1|4|4|4|14|14|Video lirik dikerjakan oleh Isha_Hening , seniman motion graphic yang juga langganan mengerjakan panggung Djakarta_Warehouse_Project
8|8|8|1|5|5|4|3|3|Lewat aksi bertajuk Samsung_Galaxy_2013_CNBLUE_Blue_Moon_World_Tour_Live , CNBLUE menggebrak panggung
8|8|8|1|16|16|4|21|21|Dalam konteks itu , konser yang digelar Metallica bersama Pantera , AC / DC / dan The_Black_Crows dalam rangkaian tur Eropa Monster_of_Rock_1991 tersebut bukan sekadar pagelaran musik
8|8|8|1|10|10|4|15|15|Start dari jam 5 sore , Dea , Seabass , Khafira jadi lineup yang membuka Sunny_Side_Up
8|8|8|1|21|21|4|5|5|Saat menggelar konser perpisahan bertajuk 25_Years_Ferewell_Concert di Bandung , Jawa Barat , Sabtu ( 18 / 8 / 2018 ) , Ronan dan kawan - kawan masih terlihat enerjik
8|8|8|1|6|6|4|15|15|com - Girlband K - Pop TWICE bakal menyapa fans Tanah Air lewat konser bertajuk TWICELAND_ZONE_2_Fantasy_Park_in_Jakarta
8|8|8|1|0|0|4|9|9|Ade telah mencicipi beberapa panggung internasional , sebut saja Chicago_Winter_Jazz_Festival dan Chicago Jazz Festival di Millennium Park Chicago
8|8|8|1|2|2|4|5|5|Aksi Interaktif Ta_-_Ku Puaskan Pengunjung We_The_Fest_2016
9|9|9|1|3|3|4|33|33|Coba bayangkan jika Giorgio_Moroder terus menjadi penyanyi rock dan tidak berkolaborasi dengan Donna Summer ? Mungkin Calvin Harris , Avicii , Swedish House Mafia , Daft Punk tidak akan memainkan musik electro dan Ultra_Music_Festival tidak akan pernah ada
8|8|8|1|7|7|4|14|14|Melalui akun resmi Twitter , mereka menjadwalkan BTS menggelar konsernya yang bertajuk BTS " The_Wings_Tour "
8|8|8|1|4|4|4|15|15|Beberapa nama besar seperti Iga_Massardi_,_The_Upstairs_,_Elda_(_Stars_n_Rabbit_)_,_Kimo_,_hingga_Bam_Mastro_(_Elephant_Kind_) akan bergantian bahkan berkolaborasi dari dalam thunderdorm di dua hari gelaran_Soundrenaline_2018
8|8|8|1|8|8|4|16|16|Nantinya , sehari setelah dirilis album tersebut , BTS akan segera menjalani tur dunia dengan tajuk 2018_BTS_World_Tour_Love_Yourself , diawali dari Stadion Olimpiade , Seoul , Korea Selatan
9|9|8|1|8|8|4|35|35|com - - Setelah tak lagi menjadi personel Dewa_19 sejak 1999 dan berkarier sendiri sebagai vokalis , Ari Lasso akhirnya tampil lagi dalam reuni sebagian pemusik yang pernah dan masih menjadi personel Dewa 19 pada Konser_Mahakarya_Ahmad_Dhani , yang digelar di Plenary Hall , Jakarta Convention Center , Rabu ( 13 / 6 / 2012 ) malam
8|8|8|1|12|12|4|20|20|com - Penyanyi cantik Demetria Devonne Levato atau lebih dikenal dengan nama Demi_Lovato sukses menghipnotis ribuan penggemarnya dalam konser bertajuk A_Special_Night_With_Demi_Lovato di Istora Senayan , Jakarta , Minggu ( 24 / 3 )
8|8|8|1|15|15|4|24|24|Lima gitaris dunia Steve Vai , Yngwie Malmsteen , Zakk Wylde , Nuno Bettencourt dan Tosin_Abasi berhasil memukau penonton yang hadir menyaksikan konser bertajuk Generation_Axe , di Ecopark , Ancol , Jakarta Utara , Jumat ( 21 / 4 / 2017 )
8|8|8|1|31|31|4|10|10|com , Jakarta Salah satu suguhan menarik di awal penyelenggaraan Java_Jazz_Festival_(_JJF_)_2016 pada Sabtu ( 5 / 3 / 2016 ) adalah penampilan kolaborasi dari musisi legendaris Indonesia , Elfas Singers , Dian_Pramana_Poetra , dan Fariz RM
8|8|8|1|0|0|4|8|8|Glenn menjadi salah satu penampil di hari terakhir Prambanan_Jazz_Festival_2018
8|8|8|1|16|16|4|13|13|Sejauh ini , baru dua band yang secara resmi diumumkan akan tampil di Hammersonic_2018 yaitu , In_Flames dan H2 O
8|8|8|1|7|7|4|16|16|ID , JAKARTA - - Musisi senior Yocki_Suryo_Prayogo atau akrab disapa Iyock akan menggelar konser bertajuk Menjilat_Matahari pada Rabu ( 11 / 10 )
8|8|8|1|3|3|4|20|20|com , Yogyakarta Shaggydog menjadi satu - satunya band dari Indonesia yang akan tampil di festival musik dan kultur , South_by_Southwest_(_SXSW_) , di Austin , Texas , Amerika Serikat , pada 15 - 20 Maret 2016
8|8|8|1|6|6|4|14|14|Pada 1976 , Iggy Pop dan Bowie melakukan rangkaian tur konser bersama yang bertajuk Station_To_Station
8|8|8|1|16|16|4|20|20|Jakarta , CNN Indonesia - - Grup vokal beraliran R B dan soul asal Amerika Serikat Boyz_II_Men menggelar konser bertajuk The_90s_Soul_Ace di The Kasablanka Hall , Jakarta Selatan , Kamis ( 8 / 12 )
9|9|9|1|9|9|4|14|14|Diawali dengan konser tunggal Bunga Citra Lestari , dan Rossa , serta festival musik The_90s_Festival dan 5 UPERGROUP
8|8|8|1|1|1|4|14|14|Penampilan Diana_Krall kali ini adalah sangat spesial , karena dia hanya akan tampil di Prambanan_Jazz_Festival saja ( tepatnya pada tanggal 18 Agustus )
8|8|8|1|11|11|4|31|31|Hanya beberapa jam setelah pengumuman itu , Axl naik panggung bersama Slash dan Duff Mc Kagan dari Guns N Roses bersama gitaris sekaligus pendiri AC / DC Angus Young di konser Coachella
8|8|8|1|12|12|4|20|20|Romansa reuni dan nostalgia antara grup musik Kerispatih dan mantan vokalisnya , Sammy_Simorangkir , begitu terasa dalam konser persahabatan bertajuk Unforgettable_Journey
8|8|8|1|5|5|4|0|0|Tur_Flicker_Sessions merupakan konser besar pertama Niall setelah terakhir melakukan bersama - sama dengan anggota 1 D lain
8|8|8|1|17|17|4|20|20|Jakarta , CNN Indonesia - - Presiden Indonesia ke tiga BJ Habibie ikut mengisi konser tunggal perdana Bunga_Citra_Lestari yang bertajuk Its_Me , Rabu ( 1 / 3 )
8|8|8|1|6|6|4|21|21|Jakarta , CNN Indonesia - - Axl_Rose Guns N Roses boleh saja tampil bersama Angus Young AC / DC di panggung Coachella , pada akhir pekan lalu
8|8|8|1|-1|-1|4|2|2|Konser bertajuk Paramore Tour_Four_Indonesia ini merupakan bagian rangkaian tur promosi album ke - 5 mereka , After Laughter yang telah menduduki posisi nomor satu Billboards 25 Best Rock Albums 2017 , Critics Picks Konser ketiga ini adalah hasil kolaborasi antara MCM Live , Sonic Live Asia , Gudlive Pro , dan Pop Entertainment
8|8|8|1|2|2|4|1|1|Di LAFFestival_2018, Anne_Marie Belajar Ucapkan Kalimat "Aku Cinta Kamu"
8|8|8|1|1|1|4|10|10|VIVA Dewa_Budjana , gitaris GIGI akan menggelar konser tunggal bertajuk Samuccaya_Dewa_Budjana pada bulan Desember 2018 mendatang
8|8|8|1|14|14|4|19|19|SNSD , Super Junior , SHINee , f ( x ) , EXO , TVx_Q Di bawah konser bertajuk SMTown_Live_World_III , keenam girlband dan boyband papan atas Korea ini siap menggebrak panggung Stadion Gelora Bung Karno ( GBK ) , pada 22 September 2012 mendatang
8|8|8|1|6|6|4|18|18|Gambas Twitter Menurut pemberitaan Soompi , BTS saat ini tengah berada di Amerika Serikat untuk tur konser dunia Love_Yourself_World_Tour
8|8|8|1|38|38|4|2|2|Malam terakhir Ubud_Jazz_Festival_2017 menghadirkan Bonny Trio , Samy Thiebault Trio , Yuri Mahatma feat Nesia Ardi , Underground Jazz Movement , Maaike Den Dunnen , The Benny Likumahuwa Jazz Connection , Koko Harsoe , Gerald Clayton Trio , Balawan_Batuan_Ethnic , David Manuhutu Quartet dan Glen Bucschmann Jazz Academy
